sample_time_utc,sample_time_local,sample_local_hour,sample_interval_seconds,site_timezone,site_latitude,site_longitude,inverter_ip,slave_id,forecast_refresh_seconds,manufacturer,model,software_version,serial_number,site_power_w,site_energy_day_wh,site_energy_total_wh,ac_total_current_a,voltage_ab_v,voltage_an_v,ac_power_w,frequency_hz,apparent_power_va,power_factor_pct,lifetime_energy_wh,dc_power_total_w,operating_state_code,string1_current_a,string1_voltage_v,string1_power_w,string2_current_a,string2_voltage_v,string2_power_w,battery_soc_pct,battery_voltage_v,battery_status_code,owm_current_observation_time_utc,owm_current_observation_time_local,owm_current_weather_main,owm_current_weather_description,owm_current_temp_c,owm_current_feels_like_c,owm_current_pressure_hpa,owm_current_humidity_pct,owm_current_clouds_pct,owm_current_visibility_m,owm_current_wind_speed_ms,owm_current_wind_deg,owm_current_wind_gust_ms,owm_current_rain_1h_mm,owm_current_sunrise_utc,owm_current_sunset_utc,owm_current_source,owm_current_api_url,owm_forecast_for_sample_hour_fetch_time_utc,owm_forecast_for_sample_hour_fetch_time_local,owm_forecast_for_sample_hour_target_time_utc,owm_forecast_for_sample_hour_target_time_local,owm_forecast_for_sample_hour_weather_main,owm_forecast_for_sample_hour_weather_description,owm_forecast_for_sample_hour_temp_c,owm_forecast_for_sample_hour_feels_like_c,owm_forecast_for_sample_hour_pressure_hpa,owm_forecast_for_sample_hour_humidity_pct,owm_forecast_for_sample_hour_clouds_pct,owm_forecast_for_sample_hour_visibility_m,owm_forecast_for_sample_hour_wind_speed_ms,owm_forecast_for_sample_hour_wind_deg,owm_forecast_for_sample_hour_wind_gust_ms,owm_forecast_for_sample_hour_pop,owm_forecast_for_sample_hour_rain_1h_mm,owm_forecast_for_sample_hour_snow_1h_mm,owm_yesterday_forecast_for_sample_hour_fetch_time_utc,owm_yesterday_forecast_for_sample_hour_fetch_time_local,owm_yesterday_forecast_for_sample_hour_target_time_utc,owm_yesterday_forecast_for_sample_hour_target_time_local,owm_yesterday_forecast_for_sample_hour_weather_main,owm_yesterday_forecast_for_sample_hour_weather_description,owm_yesterday_forecast_for_sample_hour_temp_c,owm_yesterday_forecast_for_sample_hour_feels_like_c,owm_yesterday_forecast_for_sample_hour_pressure_hpa,owm_yesterday_forecast_for_sample_hour_humidity_pct,owm_yesterday_forecast_for_sample_hour_clouds_pct,owm_yesterday_forecast_for_sample_hour_visibility_m,owm_yesterday_forecast_for_sample_hour_wind_speed_ms,owm_yesterday_forecast_for_sample_hour_wind_deg,owm_yesterday_forecast_for_sample_hour_wind_gust_ms,owm_yesterday_forecast_for_sample_hour_pop,owm_yesterday_forecast_for_sample_hour_rain_1h_mm,owm_yesterday_forecast_for_sample_hour_snow_1h_mm
2026-04-25T04:05:00.002609+00:00,2026-04-25T09:35:00.002609+05:30,2026-04-25T09:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,4583,8117,20679949,14.82,403.4,235,23220,34.46,4995,280,14137259,3548,4,7.33,245.8,1801.7,7.08,247.4,1751.5,,,,2026-04-25T04:02:21+00:00,2026-04-25T09:32:21+05:30,Clouds,overcast clouds,31.72,38.58,1010,67,100,10000,1.47,113,1.81,,2026-04-25T00:28:34+00:00,2026-04-25T12:48:06+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-25T03:05:00.005181+00:00,2026-04-25T08:35:00.005181+05:30,2026-04-25T04:00:00+00:00,2026-04-25T09:30:00+05:30,Clouds,overcast clouds,29.96,35.18,1010,71,100,10000,1.47,113,1.81,0,,,2026-04-24T17:39:59.993433+00:00,2026-04-24T23:09:59.993433+05:30,2026-04-25T04:00:00+00:00,2026-04-25T09:30:00+05:30,Clouds,overcast clouds,29.13,33.01,1010,70,99,10000,1.32,119,1.61,0,,
2026-04-25T04:10:00.002812+00:00,2026-04-25T09:40:00.002812+05:30,2026-04-25T09:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,4650,8502,20680330,15.01,403.4,235.3,23290,34.94,4996,-250,14137550,3600,4,7.43,245.7,1825.5,7.32,242.5,1775.1,,,,2026-04-25T04:02:21+00:00,2026-04-25T09:32:21+05:30,Clouds,overcast clouds,31.72,38.58,1010,67,100,10000,1.47,113,1.81,,2026-04-25T00:28:34+00:00,2026-04-25T12:48:06+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-25T03:05:00.005181+00:00,2026-04-25T08:35:00.005181+05:30,2026-04-25T04:00:00+00:00,2026-04-25T09:30:00+05:30,Clouds,overcast clouds,29.96,35.18,1010,71,100,10000,1.47,113,1.81,0,,,2026-04-24T17:39:59.993433+00:00,2026-04-24T23:09:59.993433+05:30,2026-04-25T04:00:00+00:00,2026-04-25T09:30:00+05:30,Clouds,overcast clouds,29.13,33.01,1010,70,99,10000,1.32,119,1.61,0,,
2026-04-25T04:15:00.002372+00:00,2026-04-25T09:45:00.002372+05:30,2026-04-25T09:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,4736,8891,20680720,15.28,403.6,235.4,23340,35.58,5007,-320,14137840,3666,4,7.56,245.7,1857.4,7.46,242.5,1809,,,,2026-04-25T04:15:00+00:00,2026-04-25T09:45:00+05:30,Clouds,overcast clouds,31.78,38.75,1010,67,100,10000,1.47,113,1.81,,2026-04-25T00:28:35+00:00,2026-04-25T12:48:07+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-25T03:05:00.005181+00:00,2026-04-25T08:35:00.005181+05:30,2026-04-25T04:00:00+00:00,2026-04-25T09:30:00+05:30,Clouds,overcast clouds,29.96,35.18,1010,71,100,10000,1.47,113,1.81,0,,,2026-04-24T17:39:59.993433+00:00,2026-04-24T23:09:59.993433+05:30,2026-04-25T04:00:00+00:00,2026-04-25T09:30:00+05:30,Clouds,overcast clouds,29.13,33.01,1010,70,99,10000,1.32,119,1.61,0,,
2026-04-25T04:20:00.005955+00:00,2026-04-25T09:50:00.005955+05:30,2026-04-25T09:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,4781,9282,20681119,15.48,403.4,234.2,23300,35.95,4993,180,14138140,3702,4,7.63,245.7,1874.6,7.53,242.8,1828.2,,,,2026-04-25T04:15:00+00:00,2026-04-25T09:45:00+05:30,Clouds,overcast clouds,31.78,38.75,1010,67,100,10000,1.47,113,1.81,,2026-04-25T00:28:35+00:00,2026-04-25T12:48:07+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-25T03:05:00.005181+00:00,2026-04-25T08:35:00.005181+05:30,2026-04-25T04:00:00+00:00,2026-04-25T09:30:00+05:30,Clouds,overcast clouds,29.96,35.18,1010,71,100,10000,1.47,113,1.81,0,,,2026-04-24T17:39:59.993433+00:00,2026-04-24T23:09:59.993433+05:30,2026-04-25T04:00:00+00:00,2026-04-25T09:30:00+05:30,Clouds,overcast clouds,29.13,33.01,1010,70,99,10000,1.32,119,1.61,0,,
2026-04-25T04:25:00.006858+00:00,2026-04-25T09:55:00.006858+05:30,2026-04-25T09:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,4853,9687,20681518,15.68,402.6,235.1,23280,36.43,5006,-300,14138439,3754,4,7.74,245.7,1901.7,7.63,242.8,1852.5,,,,2026-04-25T04:15:00+00:00,2026-04-25T09:45:00+05:30,Clouds,overcast clouds,31.78,38.75,1010,67,100,10000,1.47,113,1.81,,2026-04-25T00:28:35+00:00,2026-04-25T12:48:07+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-25T03:05:00.005181+00:00,2026-04-25T08:35:00.005181+05:30,2026-04-25T04:00:00+00:00,2026-04-25T09:30:00+05:30,Clouds,overcast clouds,29.96,35.18,1010,71,100,10000,1.47,113,1.81,0,,,2026-04-24T17:39:59.993433+00:00,2026-04-24T23:09:59.993433+05:30,2026-04-25T04:00:00+00:00,2026-04-25T09:30:00+05:30,Clouds,overcast clouds,29.13,33.01,1010,70,99,10000,1.32,119,1.61,0,,
2026-04-25T04:30:00.005272+00:00,2026-04-25T10:00:00.005272+05:30,2026-04-25T10:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,4926,10091,20681929,15.76,407.2,237.1,23470,36.96,4995,-290,14138749,3807,4,7.85,245.7,1928.7,7.75,242.8,1881.7,,,,2026-04-25T04:30:00+00:00,2026-04-25T10:00:00+05:30,Clouds,overcast clouds,32.89,39.89,1010,64,100,10000,0.56,216,0.79,,2026-04-25T00:28:35+00:00,2026-04-25T12:48:07+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-25T04:10:00.002812+00:00,2026-04-25T09:40:00.002812+05:30,2026-04-25T05:00:00+00:00,2026-04-25T10:30:00+05:30,Clouds,overcast clouds,31.51,37.41,1010,65,100,10000,0.56,216,0.79,0,,,2026-04-24T17:39:59.993433+00:00,2026-04-24T23:09:59.993433+05:30,2026-04-25T05:00:00+00:00,2026-04-25T10:30:00+05:30,Clouds,overcast clouds,30.04,34.19,1010,66,99,10000,1.2,191,1.47,0,,
2026-04-25T04:35:00.002236+00:00,2026-04-25T10:05:00.002236+05:30,2026-04-25T10:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,4998,10506,20682340,16,406.6,237.4,23460,37.47,4999,-340,14139060,3863,4,8.06,242.7,1956.1,7.91,241.1,1907.1,,,,2026-04-25T04:32:21+00:00,2026-04-25T10:02:21+05:30,Clouds,overcast clouds,32.83,39.83,1010,63,100,10000,0.56,216,0.79,,2026-04-25T00:28:34+00:00,2026-04-25T12:48:06+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-25T04:10:00.002812+00:00,2026-04-25T09:40:00.002812+05:30,2026-04-25T05:00:00+00:00,2026-04-25T10:30:00+05:30,Clouds,overcast clouds,31.51,37.41,1010,65,100,10000,0.56,216,0.79,0,,,2026-04-24T17:39:59.993433+00:00,2026-04-24T23:09:59.993433+05:30,2026-04-25T05:00:00+00:00,2026-04-25T10:30:00+05:30,Clouds,overcast clouds,30.04,34.19,1010,66,99,10000,1.2,191,1.47,0,,
2026-04-25T04:40:00.008550+00:00,2026-04-25T10:10:00.008550+05:30,2026-04-25T10:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,5171,10928,20682760,16.51,407,237.8,23520,38.75,4992,310,14139370,3991,4,8.33,242.7,2021.6,8.17,241.1,1969.7,,,,2026-04-25T04:32:21+00:00,2026-04-25T10:02:21+05:30,Clouds,overcast clouds,32.83,39.83,1010,63,100,10000,0.56,216,0.79,,2026-04-25T00:28:34+00:00,2026-04-25T12:48:06+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-25T04:10:00.002812+00:00,2026-04-25T09:40:00.002812+05:30,2026-04-25T05:00:00+00:00,2026-04-25T10:30:00+05:30,Clouds,overcast clouds,31.51,37.41,1010,65,100,10000,0.56,216,0.79,0,,,2026-04-24T17:39:59.993433+00:00,2026-04-24T23:09:59.993433+05:30,2026-04-25T05:00:00+00:00,2026-04-25T10:30:00+05:30,Clouds,overcast clouds,30.04,34.19,1010,66,99,10000,1.2,191,1.47,0,,
2026-04-25T04:45:00.005327+00:00,2026-04-25T10:15:00.005327+05:30,2026-04-25T10:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,5312,11303,20683139,17.17,405.8,236.5,23560,40.2,5001,320,14139659,4138,4,8.45,247.7,2093,8.31,246.1,2045,,,,2026-04-25T04:45:00+00:00,2026-04-25T10:15:00+05:30,Clouds,overcast clouds,32.33,39.19,1010,64,100,10000,0.56,216,0.79,,2026-04-25T00:28:35+00:00,2026-04-25T12:48:07+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-25T04:10:00.002812+00:00,2026-04-25T09:40:00.002812+05:30,2026-04-25T05:00:00+00:00,2026-04-25T10:30:00+05:30,Clouds,overcast clouds,31.51,37.41,1010,65,100,10000,0.56,216,0.79,0,,,2026-04-24T17:39:59.993433+00:00,2026-04-24T23:09:59.993433+05:30,2026-04-25T05:00:00+00:00,2026-04-25T10:30:00+05:30,Clouds,overcast clouds,30.04,34.19,1010,66,99,10000,1.2,191,1.47,0,,
2026-04-25T04:50:00.011827+00:00,2026-04-25T10:20:00.011827+05:30,2026-04-25T10:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,5246,11748,20683578,16.77,406.2,236.2,23590,39.3,5006,-400,14139989,4051,4,8.45,242.6,2049.9,8.3,241.1,2001.1,,,,2026-04-25T04:45:00+00:00,2026-04-25T10:15:00+05:30,Clouds,overcast clouds,32.33,39.19,1010,64,100,10000,0.56,216,0.79,,2026-04-25T00:28:35+00:00,2026-04-25T12:48:07+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-25T04:10:00.002812+00:00,2026-04-25T09:40:00.002812+05:30,2026-04-25T05:00:00+00:00,2026-04-25T10:30:00+05:30,Clouds,overcast clouds,31.51,37.41,1010,65,100,10000,0.56,216,0.79,0,,,2026-04-24T17:39:59.993433+00:00,2026-04-24T23:09:59.993433+05:30,2026-04-25T05:00:00+00:00,2026-04-25T10:30:00+05:30,Clouds,overcast clouds,30.04,34.19,1010,66,99,10000,1.2,191,1.47,0,,
2026-04-25T04:55:00.001696+00:00,2026-04-25T10:25:00.001696+05:30,2026-04-25T10:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,5358,12188,20684019,17.13,405.6,236.6,23470,40.12,5001,-330,14140320,4131,4,8.62,242.7,2092,8.47,240.9,2040.4,,,,2026-04-25T04:45:00+00:00,2026-04-25T10:15:00+05:30,Clouds,overcast clouds,32.33,39.19,1010,64,100,10000,0.56,216,0.79,,2026-04-25T00:28:35+00:00,2026-04-25T12:48:07+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-25T04:10:00.002812+00:00,2026-04-25T09:40:00.002812+05:30,2026-04-25T05:00:00+00:00,2026-04-25T10:30:00+05:30,Clouds,overcast clouds,31.51,37.41,1010,65,100,10000,0.56,216,0.79,0,,,2026-04-24T17:39:59.993433+00:00,2026-04-24T23:09:59.993433+05:30,2026-04-25T05:00:00+00:00,2026-04-25T10:30:00+05:30,Clouds,overcast clouds,30.04,34.19,1010,66,99,10000,1.2,191,1.47,0,,
2026-04-25T05:00:00.002688+00:00,2026-04-25T10:30:00.002688+05:30,2026-04-25T10:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,5708,12650,20684480,18.27,405.8,236.4,23460,42.77,5005,-310,14140660,4404,4,9.18,242.6,2227,9.04,240.9,2177.7,,,,2026-04-25T05:00:00+00:00,2026-04-25T10:30:00+05:30,Clouds,overcast clouds,32.33,39.33,1010,65,100,10000,0.56,216,0.79,,2026-04-25T00:28:35+00:00,2026-04-25T12:48:07+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-25T04:10:00.002812+00:00,2026-04-25T09:40:00.002812+05:30,2026-04-25T05:00:00+00:00,2026-04-25T10:30:00+05:30,Clouds,overcast clouds,31.51,37.41,1010,65,100,10000,0.56,216,0.79,0,,,2026-04-24T17:39:59.993433+00:00,2026-04-24T23:09:59.993433+05:30,2026-04-25T05:00:00+00:00,2026-04-25T10:30:00+05:30,Clouds,overcast clouds,30.04,34.19,1010,66,99,10000,1.2,191,1.47,0,,
2026-04-25T05:05:00.012269+00:00,2026-04-25T10:35:00.012269+05:30,2026-04-25T10:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,5730,13087,20684919,18.6,404.2,235.7,23330,43.36,5005,-300,14140989,4462,4,9.3,242.8,2258,9.15,240.9,2204.2,,,,2026-04-25T05:02:22+00:00,2026-04-25T10:32:22+05:30,Clouds,overcast clouds,32.27,38.69,1010,63,100,10000,0.56,216,0.79,,2026-04-25T00:28:34+00:00,2026-04-25T12:48:06+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-25T04:10:00.002812+00:00,2026-04-25T09:40:00.002812+05:30,2026-04-25T05:00:00+00:00,2026-04-25T10:30:00+05:30,Clouds,overcast clouds,31.51,37.41,1010,65,100,10000,0.56,216,0.79,0,,,2026-04-24T17:39:59.993433+00:00,2026-04-24T23:09:59.993433+05:30,2026-04-25T05:00:00+00:00,2026-04-25T10:30:00+05:30,Clouds,overcast clouds,30.04,34.19,1010,66,99,10000,1.2,191,1.47,0,,
2026-04-25T05:10:00.009197+00:00,2026-04-25T10:40:00.009197+05:30,2026-04-25T10:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,5707,13565,20685399,18.39,406.6,237.2,23590,43.19,5001,280,14141360,4445,4,9.26,242.8,2248.3,9.17,239.6,2197.1,,,,2026-04-25T05:02:22+00:00,2026-04-25T10:32:22+05:30,Clouds,overcast clouds,32.27,38.69,1010,63,100,10000,0.56,216,0.79,,2026-04-25T00:28:34+00:00,2026-04-25T12:48:06+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-25T04:10:00.002812+00:00,2026-04-25T09:40:00.002812+05:30,2026-04-25T05:00:00+00:00,2026-04-25T10:30:00+05:30,Clouds,overcast clouds,31.51,37.41,1010,65,100,10000,0.56,216,0.79,0,,,2026-04-24T17:39:59.993433+00:00,2026-04-24T23:09:59.993433+05:30,2026-04-25T05:00:00+00:00,2026-04-25T10:30:00+05:30,Clouds,overcast clouds,30.04,34.19,1010,66,99,10000,1.2,191,1.47,0,,
2026-04-25T05:15:00.004585+00:00,2026-04-25T10:45:00.004585+05:30,2026-04-25T10:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,5753,14039,20685870,18.54,407.6,238,23570,43.61,4994,-310,14141710,4490,4,9.54,237.8,2268.6,9.34,237.9,2221.9,,,,2026-04-25T05:15:00+00:00,2026-04-25T10:45:00+05:30,Clouds,overcast clouds,34,41,1010,59,100,10000,0.56,216,0.79,,2026-04-25T00:28:35+00:00,2026-04-25T12:48:07+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-25T04:10:00.002812+00:00,2026-04-25T09:40:00.002812+05:30,2026-04-25T05:00:00+00:00,2026-04-25T10:30:00+05:30,Clouds,overcast clouds,31.51,37.41,1010,65,100,10000,0.56,216,0.79,0,,,2026-04-24T17:39:59.993433+00:00,2026-04-24T23:09:59.993433+05:30,2026-04-25T05:00:00+00:00,2026-04-25T10:30:00+05:30,Clouds,overcast clouds,30.04,34.19,1010,66,99,10000,1.2,191,1.47,0,,
2026-04-25T05:20:00.003963+00:00,2026-04-25T10:50:00.003963+05:30,2026-04-25T10:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,5883,14523,20686350,18.88,412,240.6,23870,44.9,5003,-370,14142080,4626,4,9.83,237.8,2337.5,9.62,237.9,2288.6,,,,2026-04-25T05:15:00+00:00,2026-04-25T10:45:00+05:30,Clouds,overcast clouds,34,41,1010,59,100,10000,0.56,216,0.79,,2026-04-25T00:28:35+00:00,2026-04-25T12:48:07+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-25T04:10:00.002812+00:00,2026-04-25T09:40:00.002812+05:30,2026-04-25T05:00:00+00:00,2026-04-25T10:30:00+05:30,Clouds,overcast clouds,31.51,37.41,1010,65,100,10000,0.56,216,0.79,0,,,2026-04-24T17:39:59.993433+00:00,2026-04-24T23:09:59.993433+05:30,2026-04-25T05:00:00+00:00,2026-04-25T10:30:00+05:30,Clouds,overcast clouds,30.04,34.19,1010,66,99,10000,1.2,191,1.47,0,,
2026-04-25T05:25:00.011406+00:00,2026-04-25T10:55:00.011406+05:30,2026-04-25T10:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,5878,14974,20686800,18.86,411.4,239.4,23900,44.82,4991,340,14142429,4617,4,9.81,237.8,2332.8,9.81,232.9,2284.7,,,,2026-04-25T05:15:00+00:00,2026-04-25T10:45:00+05:30,Clouds,overcast clouds,34,41,1010,59,100,10000,0.56,216,0.79,,2026-04-25T00:28:35+00:00,2026-04-25T12:48:07+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-25T04:10:00.002812+00:00,2026-04-25T09:40:00.002812+05:30,2026-04-25T05:00:00+00:00,2026-04-25T10:30:00+05:30,Clouds,overcast clouds,31.51,37.41,1010,65,100,10000,0.56,216,0.79,0,,,2026-04-24T17:39:59.993433+00:00,2026-04-24T23:09:59.993433+05:30,2026-04-25T05:00:00+00:00,2026-04-25T10:30:00+05:30,Clouds,overcast clouds,30.04,34.19,1010,66,99,10000,1.2,191,1.47,0,,
2026-04-25T05:30:00.014467+00:00,2026-04-25T11:00:00.014467+05:30,2026-04-25T11:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,6002,15270,20687099,19.4,412.4,240.5,23860,46.13,5009,-350,14142660,4764,4,8.65,266.2,2302.6,10.13,243,2461.5,,,,2026-04-25T05:30:00+00:00,2026-04-25T11:00:00+05:30,Clouds,overcast clouds,33.44,39.91,1009,58,100,10000,2.01,250,1.59,,2026-04-25T00:28:35+00:00,2026-04-25T12:48:07+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-25T05:10:00.009197+00:00,2026-04-25T10:40:00.009197+05:30,2026-04-25T06:00:00+00:00,2026-04-25T11:30:00+05:30,Clouds,overcast clouds,33.36,40.36,1010,61,100,10000,2.01,250,1.59,0,,,2026-04-24T17:39:59.993433+00:00,2026-04-24T23:09:59.993433+05:30,2026-04-25T06:00:00+00:00,2026-04-25T11:30:00+05:30,Clouds,overcast clouds,30.53,35.06,1009,65,99,10000,2.35,219,2.45,0,,
2026-04-25T05:35:00.009029+00:00,2026-04-25T11:05:00.009029+05:30,2026-04-25T11:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,1669,15453,20687280,5.36,401.6,233.9,2325,124.3,500.3,70,14142790,1295.9,4,2.68,247.8,664.1,2.6,243,631.8,,,,2026-04-25T05:30:00+00:00,2026-04-25T11:00:00+05:30,Clouds,overcast clouds,33.44,39.91,1009,58,100,10000,2.01,250,1.59,,2026-04-25T00:28:35+00:00,2026-04-25T12:48:07+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-25T05:10:00.009197+00:00,2026-04-25T10:40:00.009197+05:30,2026-04-25T06:00:00+00:00,2026-04-25T11:30:00+05:30,Clouds,overcast clouds,33.36,40.36,1010,61,100,10000,2.01,250,1.59,0,,,2026-04-24T17:39:59.993433+00:00,2026-04-24T23:09:59.993433+05:30,2026-04-25T06:00:00+00:00,2026-04-25T11:30:00+05:30,Clouds,overcast clouds,30.53,35.06,1009,65,99,10000,2.35,219,2.45,0,,
2026-04-25T05:40:00.006819+00:00,2026-04-25T11:10:00.006819+05:30,2026-04-25T11:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,1583,15584,20687420,5.08,402.6,235.8,2342,118.4,500.3,-170,14142890,1236,4,2.52,248.4,625.97,2.4,248,595.2,,,,2026-04-25T05:30:00+00:00,2026-04-25T11:00:00+05:30,Clouds,overcast clouds,33.44,39.91,1009,58,100,10000,2.01,250,1.59,,2026-04-25T00:28:35+00:00,2026-04-25T12:48:07+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-25T05:10:00.009197+00:00,2026-04-25T10:40:00.009197+05:30,2026-04-25T06:00:00+00:00,2026-04-25T11:30:00+05:30,Clouds,overcast clouds,33.36,40.36,1010,61,100,10000,2.01,250,1.59,0,,,2026-04-24T17:39:59.993433+00:00,2026-04-24T23:09:59.993433+05:30,2026-04-25T06:00:00+00:00,2026-04-25T11:30:00+05:30,Clouds,overcast clouds,30.53,35.06,1009,65,99,10000,2.35,219,2.45,0,,
